emp_id	date_of_joining	quarter_of_joining	half_of_joining	year_of_joining	month_of_joining	month_name_of_joining	short_month	day_of_joining	dow_of_joining	short_dow	age_in_company_years
230492	2/26/2000	Q1	H1	2000	2	February	Feb	26	Saturday	Sat	17.43
904150	7/2/2015	Q3	H2	2015	7	July	Jul	2	Thursday	Thu	2.07
497423	7/6/2005	Q3	H2	2005	7	July	Jul	6	Wednesday	Wed	12.07
116765	6/4/2013	Q2	H1	2013	6	June	Jun	4	Tuesday	Tue	4.15
776039	3/12/2003	Q1	H1	2003	3	March	Mar	12	Wednesday	Wed	14.39
195363	3/28/2001	Q1	H1	2001	3	March	Mar	28	Wednesday	Wed	16.35
386441	6/29/2011	Q2	H1	2011	6	June	Jun	29	Wednesday	Wed	6.08
295628	4/4/2005	Q2	H1	2005	4	April	Apr	4	Monday	Mon	12.32
224388	4/5/2016	Q2	H1	2016	4	April	Apr	5	Tuesday	Tue	1.31
937811	4/16/2009	Q2	H1	2009	4	April	Apr	16	Thursday	Thu	8.29
830040	6/8/2016	Q2	H1	2016	6	June	Jun	8	Wednesday	Wed	1.14
340567	4/4/2004	Q2	H1	2004	4	April	Apr	4	Sunday	Sun	13.32
678046	3/26/2012	Q1	H1	2012	3	March	Mar	26	Monday	Mon	5.34
285385	5/19/2013	Q2	H1	2013	5	May	May	19	Sunday	Sun	4.19
837717	5/24/2009	Q2	H1	2009	5	May	May	24	Sunday	Sun	8.18
347720	9/28/2016	Q3	H2	2016	9	September	Sep	28	Wednesday	Wed	0.83
425219	9/11/2012	Q3	H2	2012	9	September	Sep	11	Tuesday	Tue	4.88
549924	3/22/2017	Q1	H1	2017	3	March	Mar	22	Wednesday	Wed	0.35
656534	1/20/1990	Q1	H1	1990	1	January	Jan	20	Saturday	Sat	27.54
321588	6/30/2011	Q2	H1	2011	6	June	Jun	30	Thursday	Thu	6.08
235903	2/17/2012	Q1	H1	2012	2	February	Feb	17	Friday	Fri	5.45
350325	1/21/2015	Q1	H1	2015	1	January	Jan	21	Wednesday	Wed	2.52
391837	3/31/1992	Q1	H1	1992	3	March	Mar	31	Tuesday	Tue	25.34
139977	2/18/2017	Q1	H1	2017	2	February	Feb	18	Saturday	Sat	0.44
264711	6/11/1991	Q2	H1	1991	6	June	Jun	11	Tuesday	Tue	26.15
205839	7/7/2008	Q3	H2	2008	7	July	Jul	7	Monday	Mon	9.06
478938	6/4/2017	Q2	H1	2017	6	June	Jun	4	Sunday	Sun	0.15
669642	1/2/2010	Q1	H1	2010	1	January	Jan	2	Saturday	Sat	7.57
511609	7/30/2006	Q3	H2	2006	7	July	Jul	30	Sunday	Sun	11.0
469063	10/13/2015	Q4	H2	2015	10	October	Oct	13	Tuesday	Tue	1.79
563278	1/3/1995	Q1	H1	1995	1	January	Jan	3	Tuesday	Tue	22.58
834507	1/18/2003	Q1	H1	2003	1	January	Jan	18	Saturday	Sat	14.53
558980	2/7/2011	Q1	H1	2011	2	February	Feb	7	Monday	Mon	6.47
434804	6/13/2013	Q2	H1	2013	6	June	Jun	13	Thursday	Thu	4.13
235913	9/4/2012	Q3	H2	2012	9	September	Sep	4	Tuesday	Tue	4.9
765986	5/7/2017	Q2	H1	2017	5	May	May	7	Sunday	Sun	0.22
279159	8/10/2004	Q3	H2	2004	8	August	Aug	10	Tuesday	Tue	12.97
651288	12/26/2009	Q4	H2	2009	12	December	Dec	26	Saturday	Sat	7.59
526853	10/22/2012	Q4	H2	2012	10	October	Oct	22	Monday	Mon	4.77
917722	1/7/2010	Q1	H1	2010	1	January	Jan	7	Thursday	Thu	7.56
982306	12/6/2007	Q4	H2	2007	12	December	Dec	6	Thursday	Thu	9.65
919826	12/20/1994	Q4	H2	1994	12	December	Dec	20	Tuesday	Tue	22.62
881478	4/30/2015	Q2	H1	2015	4	April	Apr	30	Thursday	Thu	2.25
609802	6/1/1984	Q2	H1	1984	6	June	Jun	1	Friday	Fri	33.18
767740	8/28/2004	Q3	H2	2004	8	August	Aug	28	Saturday	Sat	12.92
419908	2/7/1995	Q1	H1	1995	2	February	Feb	7	Tuesday	Tue	22.48
162437	5/10/2010	Q2	H1	2010	5	May	May	10	Monday	Mon	7.22
741578	4/7/2006	Q2	H1	2006	4	April	Apr	7	Friday	Fri	11.32
259764	1/24/2003	Q1	H1	2003	1	January	Jan	24	Friday	Fri	14.52
332506	3/7/2007	Q1	H1	2007	3	March	Mar	7	Wednesday	Wed	10.4
885253	5/19/2017	Q2	H1	2017	5	May	May	19	Friday	Fri	0.19
804250	1/28/2010	Q1	H1	2010	1	January	Jan	28	Thursday	Thu	7.5
713286	6/10/2017	Q2	H1	2017	6	June	Jun	10	Saturday	Sat	0.13
581586	12/23/2015	Q4	H2	2015	12	December	Dec	23	Wednesday	Wed	1.6
128935	8/22/2010	Q3	H2	2010	8	August	Aug	22	Sunday	Sun	6.94
814720	5/18/2017	Q2	H1	2017	5	May	May	18	Thursday	Thu	0.19
790385	4/21/2008	Q2	H1	2008	4	April	Apr	21	Monday	Mon	9.27
296454	8/10/2014	Q3	H2	2014	8	August	Aug	10	Sunday	Sun	2.97
473440	6/23/1997	Q2	H1	1997	6	June	Jun	23	Monday	Mon	20.11
188411	4/5/2010	Q2	H1	2010	4	April	Apr	5	Monday	Mon	7.32
449882	9/20/2008	Q3	H2	2008	9	September	Sep	20	Saturday	Sat	8.86
978138	4/16/2014	Q2	H1	2014	4	April	Apr	16	Wednesday	Wed	3.28
347957	5/21/1990	Q2	H1	1990	5	May	May	21	Monday	Mon	27.21
403857	1/12/2004	Q1	H1	2004	1	January	Jan	12	Monday	Mon	13.55
979835	11/28/2015	Q4	H2	2015	11	November	Nov	28	Saturday	Sat	1.67
847216	1/10/2008	Q1	H1	2008	1	January	Jan	10	Thursday	Thu	9.55
496595	8/20/2016	Q3	H2	2016	8	August	Aug	20	Saturday	Sat	0.94
421759	3/22/2008	Q1	H1	2008	3	March	Mar	22	Saturday	Sat	9.36
809408	7/2/2017	Q3	H2	2017	7	July	Jul	2	Sunday	Sun	0.07
710473	1/19/2011	Q1	H1	2011	1	January	Jan	19	Wednesday	Wed	6.53
664603	9/15/2009	Q3	H2	2009	9	September	Sep	15	Tuesday	Tue	7.87
550277	11/5/2003	Q4	H2	2003	11	November	Nov	5	Wednesday	Wed	13.74
426885	1/4/2013	Q1	H1	2013	1	January	Jan	4	Friday	Fri	4.56
902010	8/6/2015	Q3	H2	2015	8	August	Aug	6	Thursday	Thu	1.98
593919	2/21/2011	Q1	H1	2011	2	February	Feb	21	Monday	Mon	6.44
295522	1/9/2015	Q1	H1	2015	1	January	Jan	9	Friday	Fri	2.55
618290	7/7/2008	Q3	H2	2008	7	July	Jul	7	Monday	Mon	9.06
160361	6/11/2009	Q2	H1	2009	6	June	Jun	11	Thursday	Thu	8.13
824974	5/21/2017	Q2	H1	2017	5	May	May	21	Sunday	Sun	0.19
768022	3/5/2015	Q1	H1	2015	3	March	Mar	5	Thursday	Thu	2.4
612485	8/28/1999	Q3	H2	1999	8	August	Aug	28	Saturday	Sat	17.93
990332	9/14/2009	Q3	H2	2009	9	September	Sep	14	Monday	Mon	7.87
432229	8/2/2007	Q3	H2	2007	8	August	Aug	2	Thursday	Thu	9.99
935745	11/15/2010	Q4	H2	2010	11	November	Nov	15	Monday	Mon	6.7
228031	4/25/2015	Q2	H1	2015	4	April	Apr	25	Saturday	Sat	2.26
951350	5/25/2014	Q2	H1	2014	5	May	May	25	Sunday	Sun	3.18
849939	4/10/2017	Q2	H1	2017	4	April	Apr	10	Monday	Mon	0.3
251708	2/8/2003	Q1	H1	2003	2	February	Feb	8	Saturday	Sat	14.48
859464	5/25/2011	Q2	H1	2011	5	May	May	25	Wednesday	Wed	6.18
397735	2/21/2017	Q1	H1	2017	2	February	Feb	21	Tuesday	Tue	0.43
564895	6/13/1990	Q2	H1	1990	6	June	Jun	13	Wednesday	Wed	27.14
863659	7/6/2016	Q3	H2	2016	7	July	Jul	6	Wednesday	Wed	1.06
403443	7/7/2017	Q3	H2	2017	7	July	Jul	7	Friday	Fri	0.06
995150	6/24/2003	Q2	H1	2003	6	June	Jun	24	Tuesday	Tue	14.1
149635	4/26/2008	Q2	H1	2008	4	April	Apr	26	Saturday	Sat	9.26
924434	11/15/2006	Q4	H2	2006	11	November	Nov	15	Wednesday	Wed	10.71
609176	7/29/1991	Q3	H2	1991	7	July	Jul	29	Monday	Mon	26.02
163178	2/18/2015	Q1	H1	2015	2	February	Feb	18	Wednesday	Wed	2.44
658702	8/1/2011	Q3	H2	2011	8	August	Aug	1	Monday	Mon	5.99
426836	7/12/2011	Q3	H2	2011	7	July	Jul	12	Tuesday	Tue	6.05
739815	5/18/2002	Q2	H1	2002	5	May	May	18	Saturday	Sat	15.21
363956	5/27/2013	Q2	H1	2013	5	May	May	27	Monday	Mon	4.17
190704	5/6/2008	Q2	H1	2008	5	May	May	6	Tuesday	Tue	9.23
681669	5/6/2016	Q2	H1	2016	5	May	May	6	Friday	Fri	1.23
441124	7/12/2011	Q3	H2	2011	7	July	Jul	12	Tuesday	Tue	6.05
465150	4/18/2008	Q2	H1	2008	4	April	Apr	18	Friday	Fri	9.28
900756	3/31/2010	Q1	H1	2010	3	March	Mar	31	Wednesday	Wed	7.33
259771	3/27/2006	Q1	H1	2006	3	March	Mar	27	Monday	Mon	11.35
914370	3/18/2014	Q1	H1	2014	3	March	Mar	18	Tuesday	Tue	3.36
617343	7/7/2011	Q3	H2	2011	7	July	Jul	7	Thursday	Thu	6.06
270203	7/6/2015	Q3	H2	2015	7	July	Jul	6	Monday	Mon	2.06
835327	8/15/2007	Q3	H2	2007	8	August	Aug	15	Wednesday	Wed	9.96
656432	2/13/2017	Q1	H1	2017	2	February	Feb	13	Monday	Mon	0.45
556750	7/8/2001	Q3	H2	2001	7	July	Jul	8	Sunday	Sun	16.07
989660	9/14/2002	Q3	H2	2002	9	September	Sep	14	Saturday	Sat	14.88
715790	10/5/2007	Q4	H2	2007	10	October	Oct	5	Friday	Fri	9.82
539058	10/6/2007	Q4	H2	2007	10	October	Oct	6	Saturday	Sat	9.82
209718	10/27/2008	Q4	H2	2008	10	October	Oct	27	Monday	Mon	8.76
626643	1/18/2009	Q1	H1	2009	1	January	Jan	18	Sunday	Sun	8.53
186987	7/21/2015	Q3	H2	2015	7	July	Jul	21	Tuesday	Tue	2.02
316574	12/3/2013	Q4	H2	2013	12	December	Dec	3	Tuesday	Tue	3.65
291393	10/15/2016	Q4	H2	2016	10	October	Oct	15	Saturday	Sat	0.78
793658	4/4/2005	Q2	H1	2005	4	April	Apr	4	Monday	Mon	12.32
396498	1/12/2017	Q1	H1	2017	1	January	Jan	12	Thursday	Thu	0.54
738090	11/10/2013	Q4	H2	2013	11	November	Nov	10	Sunday	Sun	3.72
306626	8/3/1986	Q3	H2	1986	8	August	Aug	3	Sunday	Sun	31.01
294996	10/22/2010	Q4	H2	2010	10	October	Oct	22	Friday	Fri	6.77
279056	3/19/2005	Q1	H1	2005	3	March	Mar	19	Saturday	Sat	12.37
530503	8/4/1992	Q3	H2	1992	8	August	Aug	4	Tuesday	Tue	25.0
810748	4/13/2013	Q2	H1	2013	4	April	Apr	13	Saturday	Sat	4.29
416097	3/24/2016	Q1	H1	2016	3	March	Mar	24	Thursday	Thu	1.35
403911	4/27/1998	Q2	H1	1998	4	April	Apr	27	Monday	Mon	19.27
251321	10/19/2008	Q4	H2	2008	10	October	Oct	19	Sunday	Sun	8.78
182250	6/8/2009	Q2	H1	2009	6	June	Jun	8	Monday	Mon	8.14
691154	9/29/2013	Q3	H2	2013	9	September	Sep	29	Sunday	Sun	3.83
489916	2/14/2006	Q1	H1	2006	2	February	Feb	14	Tuesday	Tue	11.46
714628	11/20/2016	Q4	H2	2016	11	November	Nov	20	Sunday	Sun	0.68
234823	7/10/2011	Q3	H2	2011	7	July	Jul	10	Sunday	Sun	6.05
383161	12/4/2013	Q4	H2	2013	12	December	Dec	4	Wednesday	Wed	3.65
655904	7/14/2013	Q3	H2	2013	7	July	Jul	14	Sunday	Sun	4.04
519176	7/12/2009	Q3	H2	2009	7	July	Jul	12	Sunday	Sun	8.05
911000	6/25/2015	Q2	H1	2015	6	June	Jun	25	Thursday	Thu	2.09
335636	7/4/1999	Q3	H2	1999	7	July	Jul	4	Sunday	Sun	18.08
417355	8/24/2009	Q3	H2	2009	8	August	Aug	24	Monday	Mon	7.93
740287	9/2/2014	Q3	H2	2014	9	September	Sep	2	Tuesday	Tue	2.9
705323	7/9/2013	Q3	H2	2013	7	July	Jul	9	Tuesday	Tue	4.05
250652	8/25/2005	Q3	H2	2005	8	August	Aug	25	Thursday	Thu	11.93
386523	2/10/2004	Q1	H1	2004	2	February	Feb	10	Tuesday	Tue	13.47
321519	2/23/2007	Q1	H1	2007	2	February	Feb	23	Friday	Fri	10.43
329101	5/19/1986	Q2	H1	1986	5	May	May	19	Monday	Mon	31.21
466853	11/9/2010	Q4	H2	2010	11	November	Nov	9	Tuesday	Tue	6.72
199042	9/23/2004	Q3	H2	2004	9	September	Sep	23	Thursday	Thu	12.85
386711	3/28/1995	Q1	H1	1995	3	March	Mar	28	Tuesday	Tue	22.35
220837	9/19/2010	Q3	H2	2010	9	September	Sep	19	Sunday	Sun	6.86
780778	10/4/2010	Q4	H2	2010	10	October	Oct	4	Monday	Mon	6.82
157804	5/15/2013	Q2	H1	2013	5	May	May	15	Wednesday	Wed	4.21
667226	5/21/2017	Q2	H1	2017	5	May	May	21	Sunday	Sun	0.19
216498	9/5/1994	Q3	H2	1994	9	September	Sep	5	Monday	Mon	22.91
653865	2/11/2006	Q1	H1	2006	2	February	Feb	11	Saturday	Sat	11.47
345402	4/15/2017	Q2	H1	2017	4	April	Apr	15	Saturday	Sat	0.28
481696	9/25/2012	Q3	H2	2012	9	September	Sep	25	Tuesday	Tue	4.84
542804	2/26/2012	Q1	H1	2012	2	February	Feb	26	Sunday	Sun	5.42
999496	7/29/2003	Q3	H2	2003	7	July	Jul	29	Tuesday	Tue	14.01
136867	3/21/2015	Q1	H1	2015	3	March	Mar	21	Saturday	Sat	2.36
422686	7/30/2003	Q3	H2	2003	7	July	Jul	30	Wednesday	Wed	14.01
275695	7/15/2016	Q3	H2	2016	7	July	Jul	15	Friday	Fri	1.04
354778	8/9/2013	Q3	H2	2013	8	August	Aug	9	Friday	Fri	3.97
319686	4/3/2013	Q2	H1	2013	4	April	Apr	3	Wednesday	Wed	4.32
366282	8/6/2015	Q3	H2	2015	8	August	Aug	6	Thursday	Thu	1.98
488322	1/3/2009	Q1	H1	2009	1	January	Jan	3	Saturday	Sat	8.57
170282	7/12/2017	Q3	H2	2017	7	July	Jul	12	Wednesday	Wed	0.04
679709	12/18/1997	Q4	H2	1997	12	December	Dec	18	Thursday	Thu	19.62
596849	8/24/2014	Q3	H2	2014	8	August	Aug	24	Sunday	Sun	2.93
825983	1/3/2015	Q1	H1	2015	1	January	Jan	3	Saturday	Sat	2.57
177153	3/10/2005	Q1	H1	2005	3	March	Mar	10	Thursday	Thu	12.39
588807	12/13/2015	Q4	H2	2015	12	December	Dec	13	Sunday	Sun	1.62
443961	7/16/2015	Q3	H2	2015	7	July	Jul	16	Thursday	Thu	2.04
226317	4/14/2008	Q2	H1	2008	4	April	Apr	14	Monday	Mon	9.29
654489	8/2/1997	Q3	H2	1997	8	August	Aug	2	Saturday	Sat	20.0
456506	7/30/2003	Q3	H2	2003	7	July	Jul	30	Wednesday	Wed	14.01
518095	8/30/2000	Q3	H2	2000	8	August	Aug	30	Wednesday	Wed	16.92
218945	11/10/2014	Q4	H2	2014	11	November	Nov	10	Monday	Mon	2.72
620135	5/10/2006	Q2	H1	2006	5	May	May	10	Wednesday	Wed	11.22
774794	6/20/2015	Q2	H1	2015	6	June	Jun	20	Saturday	Sat	2.11
332694	1/26/2012	Q1	H1	2012	1	January	Jan	26	Thursday	Thu	5.51
673342	7/30/2012	Q3	H2	2012	7	July	Jul	30	Monday	Mon	5.0
657004	3/17/2016	Q1	H1	2016	3	March	Mar	17	Thursday	Thu	1.36
299088	10/13/2016	Q4	H2	2016	10	October	Oct	13	Thursday	Thu	0.79
358642	6/20/2007	Q2	H1	2007	6	June	Jun	20	Wednesday	Wed	10.11
934999	4/11/2017	Q2	H1	2017	4	April	Apr	11	Tuesday	Tue	0.3
780395	10/25/2000	Q4	H2	2000	10	October	Oct	25	Wednesday	Wed	16.77
269442	12/24/2009	Q4	H2	2009	12	December	Dec	24	Thursday	Thu	7.6
644180	7/31/2016	Q3	H2	2016	7	July	Jul	31	Sunday	Sun	0.99
479470	1/19/2003	Q1	H1	2003	1	January	Jan	19	Sunday	Sun	14.53
989000	10/27/2010	Q4	H2	2010	10	October	Oct	27	Wednesday	Wed	6.76
401829	10/8/2007	Q4	H2	2007	10	October	Oct	8	Monday	Mon	9.81
963266	5/24/2012	Q2	H1	2012	5	May	May	24	Thursday	Thu	5.18
134087	1/13/2008	Q1	H1	2008	1	January	Jan	13	Sunday	Sun	9.55
327464	6/30/2007	Q2	H1	2007	6	June	Jun	30	Saturday	Sat	10.08
540005	6/24/2013	Q2	H1	2013	6	June	Jun	24	Monday	Mon	4.1
426216	5/3/2004	Q2	H1	2004	5	May	May	3	Monday	Mon	13.24
561796	5/4/2017	Q2	H1	2017	5	May	May	4	Thursday	Thu	0.23
689968	5/22/1985	Q2	H1	1985	5	May	May	22	Wednesday	Wed	32.21
295264	1/19/2016	Q1	H1	2016	1	January	Jan	19	Tuesday	Tue	1.52
758862	8/29/2011	Q3	H2	2011	8	August	Aug	29	Monday	Mon	5.92
201354	8/18/2009	Q3	H2	2009	8	August	Aug	18	Tuesday	Tue	7.95
958614	3/27/2003	Q1	H1	2003	3	March	Mar	27	Thursday	Thu	14.35
936248	2/9/2015	Q1	H1	2015	2	February	Feb	9	Monday	Mon	2.47
117025	3/20/2004	Q1	H1	2004	3	March	Mar	20	Saturday	Sat	13.36
843150	7/10/2003	Q3	H2	2003	7	July	Jul	10	Thursday	Thu	14.06
565058	8/14/1990	Q3	H2	1990	8	August	Aug	14	Tuesday	Tue	26.97
802946	5/7/2014	Q2	H1	2014	5	May	May	7	Wednesday	Wed	3.23
604016	6/11/2014	Q2	H1	2014	6	June	Jun	11	Wednesday	Wed	3.13
142844	1/4/2005	Q1	H1	2005	1	January	Jan	4	Tuesday	Tue	12.57
210955	2/1/1999	Q1	H1	1999	2	February	Feb	1	Monday	Mon	18.5
176357	2/8/2001	Q1	H1	2001	2	February	Feb	8	Thursday	Thu	16.48
468133	5/13/2015	Q2	H1	2015	5	May	May	13	Wednesday	Wed	2.21
442187	6/8/2008	Q2	H1	2008	6	June	Jun	8	Sunday	Sun	9.14
715177	3/10/2017	Q1	H1	2017	3	March	Mar	10	Friday	Fri	0.38
540282	10/6/2002	Q4	H2	2002	10	October	Oct	6	Sunday	Sun	14.82
265653	6/16/1992	Q2	H1	1992	6	June	Jun	16	Tuesday	Tue	25.13
964808	9/8/2007	Q3	H2	2007	9	September	Sep	8	Saturday	Sat	9.89
388463	5/26/2013	Q2	H1	2013	5	May	May	26	Sunday	Sun	4.18
972476	12/17/2008	Q4	H2	2008	12	December	Dec	17	Wednesday	Wed	8.62
229361	7/11/2002	Q3	H2	2002	7	July	Jul	11	Thursday	Thu	15.06
815434	11/27/1996	Q4	H2	1996	11	November	Nov	27	Wednesday	Wed	20.68
878666	11/8/2016	Q4	H2	2016	11	November	Nov	8	Tuesday	Tue	0.72
406344	9/20/2008	Q3	H2	2008	9	September	Sep	20	Saturday	Sat	8.86
530622	10/25/2011	Q4	H2	2011	10	October	Oct	25	Tuesday	Tue	5.76
636040	6/30/2016	Q2	H1	2016	6	June	Jun	30	Thursday	Thu	1.08
345726	3/30/2001	Q1	H1	2001	3	March	Mar	30	Friday	Fri	16.34
735124	2/24/1994	Q1	H1	1994	2	February	Feb	24	Thursday	Thu	23.44
315382	7/22/2013	Q3	H2	2013	7	July	Jul	22	Monday	Mon	4.02
904593	10/26/1989	Q4	H2	1989	10	October	Oct	26	Thursday	Thu	27.77
977800	1/3/2016	Q1	H1	2016	1	January	Jan	3	Sunday	Sun	1.57
791895	2/27/1987	Q1	H1	1987	2	February	Feb	27	Friday	Fri	30.44
124330	5/11/2004	Q2	H1	2004	5	May	May	11	Tuesday	Tue	13.22
842049	6/9/1994	Q2	H1	1994	6	June	Jun	9	Thursday	Thu	23.15
836536	4/18/2000	Q2	H1	2000	4	April	Apr	18	Tuesday	Tue	17.29
402124	3/15/2007	Q1	H1	2007	3	March	Mar	15	Thursday	Thu	10.38
516622	4/5/2014	Q2	H1	2014	4	April	Apr	5	Saturday	Sat	3.32
697650	4/4/2014	Q2	H1	2014	4	April	Apr	4	Friday	Fri	3.32
299451	4/15/2009	Q2	H1	2009	4	April	Apr	15	Wednesday	Wed	8.29
484474	2/12/2017	Q1	H1	2017	2	February	Feb	12	Sunday	Sun	0.45
585433	9/24/1994	Q3	H2	1994	9	September	Sep	24	Saturday	Sat	22.86
870102	5/11/1989	Q2	H1	1989	5	May	May	11	Thursday	Thu	28.23
915614	3/15/2003	Q1	H1	2003	3	March	Mar	15	Saturday	Sat	14.38
898227	3/1/2012	Q1	H1	2012	3	March	Mar	1	Thursday	Thu	5.41
276557	12/26/2014	Q4	H2	2014	12	December	Dec	26	Friday	Fri	2.59
296852	12/4/2016	Q4	H2	2016	12	December	Dec	4	Sunday	Sun	0.65
146320	8/27/2002	Q3	H2	2002	8	August	Aug	27	Tuesday	Tue	14.93
187045	5/27/2016	Q2	H1	2016	5	May	May	27	Friday	Fri	1.17
573412	4/27/2002	Q2	H1	2002	4	April	Apr	27	Saturday	Sat	15.26
316153	4/13/2017	Q2	H1	2017	4	April	Apr	13	Thursday	Thu	0.29
172043	9/5/2007	Q3	H2	2007	9	September	Sep	5	Wednesday	Wed	9.9
966144	9/16/2016	Q3	H2	2016	9	September	Sep	16	Friday	Fri	0.86
805428	5/9/2010	Q2	H1	2010	5	May	May	9	Sunday	Sun	7.22
981117	3/19/2013	Q1	H1	2013	3	March	Mar	19	Tuesday	Tue	4.36
885395	1/30/2016	Q1	H1	2016	1	January	Jan	30	Saturday	Sat	1.49
595624	2/24/2014	Q1	H1	2014	2	February	Feb	24	Monday	Mon	3.42
718259	7/7/2017	Q3	H2	2017	7	July	Jul	7	Friday	Fri	0.06
156721	10/30/1998	Q4	H2	1998	10	October	Oct	30	Friday	Fri	18.76
481644	1/23/2016	Q1	H1	2016	1	January	Jan	23	Saturday	Sat	1.51
550442	12/18/2003	Q4	H2	2003	12	December	Dec	18	Thursday	Thu	13.62
156143	9/3/2004	Q3	H2	2004	9	September	Sep	3	Friday	Fri	12.91
420425	9/2/2016	Q3	H2	2016	9	September	Sep	2	Friday	Fri	0.9
602041	1/18/2001	Q1	H1	2001	1	January	Jan	18	Thursday	Thu	16.53
701926	7/5/2007	Q3	H2	2007	7	July	Jul	5	Thursday	Thu	10.07
269145	10/1/2012	Q4	H2	2012	10	October	Oct	1	Monday	Mon	4.82
865868	3/26/2016	Q1	H1	2016	3	March	Mar	26	Saturday	Sat	1.34
767330	2/14/2013	Q1	H1	2013	2	February	Feb	14	Thursday	Thu	4.45
851778	7/6/2016	Q3	H2	2016	7	July	Jul	6	Wednesday	Wed	1.06
483586	11/26/2016	Q4	H2	2016	11	November	Nov	26	Saturday	Sat	0.67
687524	6/18/2009	Q2	H1	2009	6	June	Jun	18	Thursday	Thu	8.12
274247	7/10/2009	Q3	H2	2009	7	July	Jul	10	Friday	Fri	8.05
544690	3/3/1992	Q1	H1	1992	3	March	Mar	3	Tuesday	Tue	25.42
606296	7/1/2016	Q3	H2	2016	7	July	Jul	1	Friday	Fri	1.07
492297	6/1/1993	Q2	H1	1993	6	June	Jun	1	Tuesday	Tue	24.17
835523	7/23/2017	Q3	H2	2017	7	July	Jul	23	Sunday	Sun	0.01
177041	6/11/2013	Q2	H1	2013	6	June	Jun	11	Tuesday	Tue	4.13
347053	10/15/2016	Q4	H2	2016	10	October	Oct	15	Saturday	Sat	0.78
827505	2/18/2002	Q1	H1	2002	2	February	Feb	18	Monday	Mon	15.45
625468	5/23/2013	Q2	H1	2013	5	May	May	23	Thursday	Thu	4.18
548082	12/8/1985	Q4	H2	1985	12	December	Dec	8	Sunday	Sun	31.66
245043	10/25/1982	Q4	H2	1982	10	October	Oct	25	Monday	Mon	34.78
878631	9/13/2015	Q3	H2	2015	9	September	Sep	13	Sunday	Sun	1.87
910235	6/15/2016	Q2	H1	2016	6	June	Jun	15	Wednesday	Wed	1.12
132760	4/20/2017	Q2	H1	2017	4	April	Apr	20	Thursday	Thu	0.27
895773	9/11/2009	Q3	H2	2009	9	September	Sep	11	Friday	Fri	7.88
975130	5/22/1990	Q2	H1	1990	5	May	May	22	Tuesday	Tue	27.2
271071	3/20/2011	Q1	H1	2011	3	March	Mar	20	Sunday	Sun	6.36
642672	9/11/2003	Q3	H2	2003	9	September	Sep	11	Thursday	Thu	13.89
560378	2/5/1994	Q1	H1	1994	2	February	Feb	5	Saturday	Sat	23.49
150441	3/4/2013	Q1	H1	2013	3	March	Mar	4	Monday	Mon	4.4
940989	1/4/2016	Q1	H1	2016	1	January	Jan	4	Monday	Mon	1.56
664098	9/15/2009	Q3	H2	2009	9	September	Sep	15	Tuesday	Tue	7.87
422369	9/20/2014	Q3	H2	2014	9	September	Sep	20	Saturday	Sat	2.85
398535	4/13/2002	Q2	H1	2002	4	April	Apr	13	Saturday	Sat	15.3
187207	7/22/2017	Q3	H2	2017	7	July	Jul	22	Saturday	Sat	0.02
142952	1/2/2014	Q1	H1	2014	1	January	Jan	2	Thursday	Thu	3.57
306701	2/22/2017	Q1	H1	2017	2	February	Feb	22	Wednesday	Wed	0.43
328691	2/11/2009	Q1	H1	2009	2	February	Feb	11	Wednesday	Wed	8.46
679211	5/27/2001	Q2	H1	2001	5	May	May	27	Sunday	Sun	16.18
869083	11/6/2012	Q4	H2	2012	11	November	Nov	6	Tuesday	Tue	4.73
960549	7/2/2009	Q3	H2	2009	7	July	Jul	2	Thursday	Thu	8.08
625191	2/2/2015	Q1	H1	2015	2	February	Feb	2	Monday	Mon	2.48
293515	12/26/2011	Q4	H2	2011	12	December	Dec	26	Monday	Mon	5.59
539078	10/16/1984	Q4	H2	1984	10	October	Oct	16	Tuesday	Tue	32.8
337337	8/11/2010	Q3	H2	2010	8	August	Aug	11	Wednesday	Wed	6.97
589857	10/14/1982	Q4	H2	1982	10	October	Oct	14	Thursday	Thu	34.81
195789	8/18/2001	Q3	H2	2001	8	August	Aug	18	Saturday	Sat	15.95
648346	12/26/2001	Q4	H2	2001	12	December	Dec	26	Wednesday	Wed	15.6
668298	8/14/2015	Q3	H2	2015	8	August	Aug	14	Friday	Fri	1.96
733385	6/12/2012	Q2	H1	2012	6	June	Jun	12	Tuesday	Tue	5.13
278836	5/19/2011	Q2	H1	2011	5	May	May	19	Thursday	Thu	6.2
423331	4/24/2014	Q2	H1	2014	4	April	Apr	24	Thursday	Thu	3.26
331268	4/27/2011	Q2	H1	2011	4	April	Apr	27	Wednesday	Wed	6.26
441549	10/24/1991	Q4	H2	1991	10	October	Oct	24	Thursday	Thu	25.78
490144	3/15/2011	Q1	H1	2011	3	March	Mar	15	Tuesday	Tue	6.38
864915	8/20/2016	Q3	H2	2016	8	August	Aug	20	Saturday	Sat	0.94
203015	4/19/2007	Q2	H1	2007	4	April	Apr	19	Thursday	Thu	10.28
159856	10/22/1999	Q4	H2	1999	10	October	Oct	22	Friday	Fri	17.78
208889	6/29/1988	Q2	H1	1988	6	June	Jun	29	Wednesday	Wed	29.1
198777	6/29/2016	Q2	H1	2016	6	June	Jun	29	Wednesday	Wed	1.08
